Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
2001,IRQ,AFG,Iraq,Afghanistan,REF,Kabul,R,U,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2001,IRQ,ALB,Iraq,Albania,REF,Tirana,C,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2001,IRQ,DZA,Iraq,Algeria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2001,IRQ,EGY,Iraq,Egypt,ASY,Cairo,U,U,0,0,0,0,0,13,13,0,0,0,0,0,31,31,44
2001,IRQ,EGY,Iraq,Egypt,REF,Cairo,U,U,0,0,6,10,0,0,16,0,5,0,15,0,0,20,36
2001,IRQ,ARG,Iraq,Argentina,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2001,IRQ,ARM,Iraq,Armenia,REF,Yerevan,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,AUS,Iraq,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885
2001,IRQ,AUS,Iraq,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10504
2001,IRQ,AUT,Iraq,Austria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769
2001,IRQ,AZE,Iraq,Azerbaijan,ASY,Baku,U,U,5,0,0,12,0,0,17,5,0,0,19,0,0,24,41
2001,IRQ,AZE,Iraq,Azerbaijan,REF,Baku,U,U,0,0,5,0,0,0,5,0,5,0,20,0,0,25,30
2001,IRQ,BEL,Iraq,Belgium,REF,Dispersed in the country / territory,R,U,0,0,0,0,0,78,78,0,0,0,0,0,150,150,228
2001,IRQ,BEN,Iraq,Benin,REF,Cotonou,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,BLR,Iraq,Belarus,ASY,Minsk,U,U,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7
2001,IRQ,BRA,Iraq,Brazil,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2001,IRQ,BRA,Iraq,Brazil,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2001,IRQ,BIH,Iraq,Bosnia and Herzegovina,REF,Dispersed in the country / territory,C,U,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9
2001,IRQ,BGR,Iraq,Bulgaria,ASY,Dispersed in the country / territory,U,U,0,20,17,55,0,0,92,0,20,17,392,0,0,429,521
2001,IRQ,BGR,Iraq,Bulgaria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508
2001,IRQ,KHM,Iraq,Cambodia,REF,Phnom Penh,U,U,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2001,IRQ,CAN,Iraq,Canada,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
2001,IRQ,CAN,Iraq,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6001
2001,IRQ,CHL,Iraq,Chile,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2001,IRQ,COL,Iraq,Colombia,ASY,Bogota,U,U,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2001,IRQ,CUB,Iraq,Cuba,REF,Havana,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,CYP,Iraq,Cyprus,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
2001,IRQ,CYP,Iraq,Cyprus,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2001,IRQ,CZE,Iraq,Czechia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
2001,IRQ,CZE,Iraq,Czechia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
2001,IRQ,DNK,Iraq,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271
2001,IRQ,DNK,Iraq,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12567
2001,IRQ,ECU,Iraq,Ecuador,ASY,Quito,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2001,IRQ,ECU,Iraq,Ecuador,REF,Quito,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2001,IRQ,FIN,Iraq,Finland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922
2001,IRQ,FRA,Iraq,France,REF,Dispersed in the country / territory,R,U,0,0,0,0,0,711,711,0,0,0,0,0,918,918,1629
2001,IRQ,GBR,Iraq,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11955
2001,IRQ,DEU,Iraq,Germany,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5454
2001,IRQ,GRC,Iraq,Greece,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711
2001,IRQ,GRC,Iraq,Greece,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621
2001,IRQ,HKG,Iraq,"China, Hong Kong Special Administrative Region",REF,Hong Kong,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,HRV,Iraq,Croatia,REF,Rakitje,C,U,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2001,IRQ,HUN,Iraq,Hungary,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
2001,IRQ,HUN,Iraq,Hungary,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
2001,IRQ,ISL,Iraq,Iceland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2001,IRQ,IND,Iraq,India,REF,New Delhi,U,U,0,0,0,5,0,0,5,0,0,0,14,5,0,19,24
2001,IRQ,IDN,Iraq,Indonesia,ASY,Batam,U,U,0,0,7,0,0,0,7,0,0,0,7,0,0,7,14
2001,IRQ,IDN,Iraq,Indonesia,ASY,Jakarta,U,U,0,0,0,9,0,0,9,5,0,0,68,0,0,73,82
2001,IRQ,IDN,Iraq,Indonesia,ASY,Kupang,U,U,5,0,5,11,0,0,21,0,6,5,73,0,0,84,105
2001,IRQ,IDN,Iraq,Indonesia,ASY,Mataram,U,U,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6
2001,IRQ,IDN,Iraq,Indonesia,ASY,Pekanbaru,U,U,0,0,0,0,0,0,0,0,0,0,13,0,0,13,13
2001,IRQ,IDN,Iraq,Indonesia,ASY,Situbondo,U,U,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2001,IRQ,IDN,Iraq,Indonesia,ASY,Tanjung Balai,U,U,5,5,5,15,0,0,30,6,5,5,21,0,0,37,67
2001,IRQ,IDN,Iraq,Indonesia,REF,Jakarta,U,U,14,26,22,75,0,0,137,22,36,30,203,5,0,296,433
2001,IRQ,IRL,Iraq,Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
2001,IRQ,IRN,Iraq,Iran (Islamic Republic of),REF,Dispersed in the country / territory,R,U,1685,17445,14954,119569,11349,0,165002,1653,18611,15952,174186,10596,0,220998,386000
2001,IRQ,IRQ,Iraq,Iraq,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
2001,IRQ,ISR,Iraq,Israel,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2001,IRQ,ITA,Iraq,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138
2001,IRQ,JOR,Iraq,Jordan,ASY,Amman,U,U,121,365,313,1115,47,0,1961,114,388,333,1710,65,0,2610,4571
2001,IRQ,JOR,Iraq,Jordan,REF,Amman,U,U,32,75,64,232,15,0,418,32,88,76,306,22,0,524,942
2001,IRQ,JPN,Iraq,Japan,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
2001,IRQ,KAZ,Iraq,Kazakhstan,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2001,IRQ,KEN,Iraq,Kenya,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2001,IRQ,KOR,Iraq,Republic of Korea,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,KWT,Iraq,Kuwait,ASY,Kuwait City,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,KWT,Iraq,Kuwait,OOC,Dispersed in the country / territory,R,U,50,1400,1200,3750,200,0,6600,50,1454,1246,3500,150,0,6400,13000
2001,IRQ,KWT,Iraq,Kuwait,REF,Kuwait City,U,U,0,17,14,108,9,0,148,5,16,14,116,5,0,156,304
2001,IRQ,LBR,Iraq,Liberia,REF,Montserrado,U,U,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2001,IRQ,LBY,Iraq,Libya,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2001,IRQ,LBY,Iraq,Libya,REF,Dispersed in the country / territory,U,U,0,0,0,7,0,0,7,0,0,0,8,0,0,8,15
2001,IRQ,LBY,Iraq,Libya,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2001,IRQ,LBN,Iraq,Lebanon,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204
2001,IRQ,LBN,Iraq,Lebanon,REF,Beirut,U,U,54,118,102,365,33,0,672,74,135,116,802,29,0,1156,1828
2001,IRQ,LKA,Iraq,Sri Lanka,ASY,Colombo,U,U,0,7,0,0,0,0,7,5,0,0,5,0,0,10,17
2001,IRQ,LKA,Iraq,Sri Lanka,REF,Colombo,U,U,0,0,5,0,0,0,5,0,0,0,8,0,0,8,13
2001,IRQ,LTU,Iraq,Lithuania,REF,Vilnius,U,U,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2001,IRQ,MDA,Iraq,Republic of Moldova,ASY,Chisinau,U,U,0,0,0,0,0,0,0,0,0,0,20,0,0,20,20
2001,IRQ,MEX,Iraq,Mexico,REF,Mexico City,U,U,0,0,0,5,0,0,5,0,0,0,18,0,0,18,23
2001,IRQ,MYS,Iraq,Malaysia,REF,Kuala Lumpur,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2001,IRQ,MYS,Iraq,Malaysia,REF,Semenyih,C,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2001,IRQ,MAR,Iraq,Morocco,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2001,IRQ,MAR,Iraq,Morocco,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2001,IRQ,MLT,Iraq,Malta,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2001,IRQ,MLT,Iraq,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2001,IRQ,NPL,Iraq,Nepal,REF,Kathmandu,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,NLD,Iraq,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11432
2001,IRQ,NLD,Iraq,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25978
2001,IRQ,NOR,Iraq,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8151
2001,IRQ,NZL,Iraq,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826
2001,IRQ,PAK,Iraq,Pakistan,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2001,IRQ,PAK,Iraq,Pakistan,REF,Islamabad,U,U,5,7,6,23,0,0,41,10,9,9,48,0,0,76,117
2001,IRQ,PAK,Iraq,Pakistan,REF,Peshawar,U,U,6,6,0,10,0,0,22,0,9,0,13,0,0,22,44
2001,IRQ,PAK,Iraq,Pakistan,REF,Quetta,U,U,5,6,0,10,0,0,21,7,0,6,18,0,0,31,52
2001,IRQ,PER,Iraq,Peru,REF,Lima,U,U,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2001,IRQ,PHL,Iraq,Philippines,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,5,24,0,0,29,29
2001,IRQ,POL,Iraq,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2001,IRQ,PRT,Iraq,Portugal,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2001,IRQ,QAT,Iraq,Qatar,REF,Doha,U,U,0,0,6,0,0,0,6,0,0,0,0,0,0,0,6
2001,IRQ,ROU,Iraq,Romania,REF,Bucuresti,U,U,0,5,5,28,5,0,43,15,6,5,47,0,0,73,116
2001,IRQ,ROU,Iraq,Romania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
2001,IRQ,ROU,Iraq,Romania,REF,Pantelimon,R,U,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6
2001,IRQ,ZAF,Iraq,South Africa,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2001,IRQ,ZAF,Iraq,South Africa,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2001,IRQ,RUS,Iraq,Russian Federation,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2001,IRQ,SAU,Iraq,Saudi Arabia,ASY,Gulf,U,U,0,6,0,0,0,0,6,0,7,0,10,0,0,17,23
2001,IRQ,SAU,Iraq,Saudi Arabia,REF,Gulf,U,U,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
2001,IRQ,SAU,Iraq,Saudi Arabia,REF,Rafha,C,U,297,416,357,569,51,0,1690,293,417,358,2285,41,0,3394,5084
2001,IRQ,ESP,Iraq,Spain,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
2001,IRQ,SRB,Iraq,Serbia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2001,IRQ,SVK,Iraq,Slovakia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405
2001,IRQ,SVK,Iraq,Slovakia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2001,IRQ,SVN,Iraq,Slovenia,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,5,5,0,0,0,0,0,12,12,17
2001,IRQ,SWE,Iraq,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25889
2001,IRQ,CHE,Iraq,Switzerland,ASY,Dispersed in the country / territory,R,U,35,51,43,162,7,0,298,44,74,64,820,5,0,1007,1305
2001,IRQ,CHE,Iraq,Switzerland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2001,IRQ,CHE,Iraq,Switzerland,REF,Dispersed in the country / territory,R,U,0,0,0,0,0,982,982,0,0,0,0,0,1593,1593,2575
2001,IRQ,SYR,Iraq,Syrian Arab Republic,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
2001,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Damascus,U,U,92,130,111,389,20,0,742,73,159,137,462,24,0,855,1597
2001,IRQ,SYR,Iraq,Syrian Arab Republic,REF,El-Hol,C,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2001,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Hassakeh,R,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2001,IRQ,THA,Iraq,Thailand,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2001,IRQ,THA,Iraq,Thailand,REF,Bangkok,U,U,0,0,0,9,0,0,9,0,5,0,19,0,0,24,33
2001,IRQ,TJK,Iraq,Tajikistan,ASY,Dushanbe,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,TUN,Iraq,Tunisia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2001,IRQ,TUN,Iraq,Tunisia,REF,Tunis,U,U,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2001,IRQ,TUR,Iraq,Türkiye,ASY,Afyon,U,U,0,0,0,7,0,0,7,0,5,0,10,0,0,15,22
2001,IRQ,TUR,Iraq,Türkiye,ASY,Ankara,U,U,15,25,22,50,0,0,112,13,23,19,48,0,0,103,215
2001,IRQ,TUR,Iraq,Türkiye,ASY,Cankiri,U,U,0,0,0,5,0,0,5,9,0,0,5,0,0,14,19
2001,IRQ,TUR,Iraq,Türkiye,ASY,Dispersed in the country / territory,U,U,9,20,18,51,0,0,98,9,19,17,77,0,0,122,220
2001,IRQ,TUR,Iraq,Türkiye,ASY,Istanbul,U,U,12,14,12,56,6,0,100,10,22,19,61,5,0,117,217
2001,IRQ,TUR,Iraq,Türkiye,ASY,Kayseri,U,U,0,0,7,12,0,0,19,5,6,0,19,0,0,30,49
2001,IRQ,TUR,Iraq,Türkiye,ASY,Konya,U,U,0,0,5,6,0,0,11,6,0,0,9,0,0,15,26
2001,IRQ,TUR,Iraq,Türkiye,ASY,Nigde,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,TUR,Iraq,Türkiye,ASY,Van,U,U,11,8,6,34,0,0,59,9,17,14,67,0,0,107,166
2001,IRQ,TUR,Iraq,Türkiye,REF,Afyon,U,U,0,8,0,9,0,0,17,0,0,8,10,0,0,18,35
2001,IRQ,TUR,Iraq,Türkiye,REF,Ankara,U,U,0,0,9,13,0,0,22,5,5,5,16,0,0,31,53
2001,IRQ,TUR,Iraq,Türkiye,REF,Cankiri,U,U,0,0,0,10,0,0,10,0,7,0,6,0,0,13,23
2001,IRQ,TUR,Iraq,Türkiye,REF,Dispersed in the country / territory,U,U,6,10,9,38,0,0,63,7,18,15,48,0,0,88,151
2001,IRQ,TUR,Iraq,Türkiye,REF,Istanbul,U,U,0,7,7,27,0,0,41,0,7,6,35,0,0,48,89
2001,IRQ,TUR,Iraq,Türkiye,REF,Kayseri,U,U,0,5,0,21,0,0,26,5,9,8,18,0,0,40,66
2001,IRQ,TUR,Iraq,Türkiye,REF,Konya,U,U,0,5,5,9,0,0,19,0,5,5,11,0,0,21,40
2001,IRQ,TUR,Iraq,Türkiye,REF,Nevsehir,U,U,0,0,0,8,0,0,8,0,0,0,9,0,0,9,17
2001,IRQ,TUR,Iraq,Türkiye,REF,Nigde,U,U,0,0,0,7,0,0,7,0,0,0,9,0,0,9,16
2001,IRQ,TUR,Iraq,Türkiye,REF,Sivas,U,U,0,5,6,11,0,0,22,0,6,7,11,0,0,24,46
2001,IRQ,TUR,Iraq,Türkiye,REF,Van,U,U,5,0,0,5,0,0,10,0,0,7,8,0,0,15,25
2001,IRQ,TUR,Iraq,Türkiye,REF,Yozgat,C,U,0,0,9,5,0,0,14,0,5,0,5,0,0,10,24
2001,IRQ,ARE,Iraq,United Arab Emirates,ASY,Dispersed in the country / territory,U,U,0,7,7,16,0,0,30,0,9,0,25,0,0,34,64
2001,IRQ,ARE,Iraq,United Arab Emirates,REF,Dispersed in the country / territory,U,U,0,0,0,8,0,0,8,0,0,6,9,0,0,15,23
2001,IRQ,UKR,Iraq,Ukraine,ASY,Kiev,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,UKR,Iraq,Ukraine,REF,Dispersed in the country / territory,U,U,0,7,0,0,0,0,7,0,0,5,17,0,0,22,29
2001,IRQ,UKR,Iraq,Ukraine,REF,Kiev,U,U,0,5,0,0,0,0,5,0,0,5,16,0,0,21,26
2001,IRQ,UKR,Iraq,Ukraine,REF,Odessa,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,USA,Iraq,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713
2001,IRQ,USA,Iraq,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19077
2001,IRQ,UZB,Iraq,Uzbekistan,REF,Termez,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,IRQ,YEM,Iraq,Yemen,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506
2001,IRQ,YEM,Iraq,Yemen,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2001,IRQ,YEM,Iraq,Yemen,REF,Sana'a,U,U,19,13,12,33,13,0,90,10,13,11,58,11,0,103,193
2002,IRQ,AFG,Iraq,Afghanistan,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2002,IRQ,ALB,Iraq,Albania,ASY,Tirana,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2002,IRQ,ALB,Iraq,Albania,REF,Tirana,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2002,IRQ,DZA,Iraq,Algeria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2002,IRQ,EGY,Iraq,Egypt,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
2002,IRQ,EGY,Iraq,Egypt,REF,Cairo,U,U,0,0,6,9,0,0,15,0,5,0,16,0,0,21,36
2002,IRQ,ARG,Iraq,Argentina,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2002,IRQ,ARM,Iraq,Armenia,REF,Yerevan,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2002,IRQ,AUS,Iraq,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
2002,IRQ,AUS,Iraq,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11899
2002,IRQ,AUT,Iraq,Austria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151
2002,IRQ,AZE,Iraq,Azerbaijan,ASY,Baku,U,U,0,5,0,6,0,0,11,0,6,7,27,0,0,40,51
2002,IRQ,AZE,Iraq,Azerbaijan,REF,Baku,U,U,0,5,0,6,0,0,11,0,9,0,23,0,0,32,43
2002,IRQ,BEL,Iraq,Belgium,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
2002,IRQ,BEN,Iraq,Benin,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2002,IRQ,BLR,Iraq,Belarus,ASY,Minsk,U,U,0,0,5,0,0,0,5,0,0,0,7,0,0,7,12
2002,IRQ,BOL,Iraq,Bolivia (Plurinational State of),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2002,IRQ,BRA,Iraq,Brazil,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2002,IRQ,BRA,Iraq,Brazil,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2002,IRQ,BIH,Iraq,Bosnia and Herzegovina,ASY,Dispersed in the country / territory,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2002,IRQ,BGR,Iraq,Bulgaria,ASY,Dispersed in the country / territory,U,U,0,13,12,43,0,0,68,0,14,13,427,0,0,454,522
2002,IRQ,BGR,Iraq,Bulgaria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
2002,IRQ,KHM,Iraq,Cambodia,REF,Phnom Penh,U,U,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2002,IRQ,CAN,Iraq,Canada,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478
2002,IRQ,CAN,Iraq,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737
2002,IRQ,CHL,Iraq,Chile,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2002,IRQ,CUB,Iraq,Cuba,REF,Havana,U,U,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2002,IRQ,CYP,Iraq,Cyprus,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
2002,IRQ,CYP,Iraq,Cyprus,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,5,0,5,0,0,10,10
2002,IRQ,CZE,Iraq,Czechia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2002,IRQ,CZE,Iraq,Czechia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2002,IRQ,DNK,Iraq,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317
2002,IRQ,DNK,Iraq,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12530
2002,IRQ,ECU,Iraq,Ecuador,ASY,Quito,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2002,IRQ,ECU,Iraq,Ecuador,REF,Quito,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2002,IRQ,ETH,Iraq,Ethiopia,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2002,IRQ,FIN,Iraq,Finland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460
2002,IRQ,FRA,Iraq,France,REF,Dispersed in the country / territory,R,U,0,0,0,0,0,695,695,0,0,0,0,0,902,902,1597
2002,IRQ,GBR,Iraq,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20580
